Date,Open,High,Low,Close,Volume,Ticker
2015-08-14 00:00:00,93.54,94.72,93.21,94.42,15929700,amzn
2015-08-13 00:00:00,94.05,94.73,93.35,93.43,17451800,amzn
2015-08-12 00:00:00,92.7,94.44,91.19,94.19,27050500,amzn
2015-08-11 00:00:00,93.73,94.76,92.9,93.62,22491000,amzn
2015-08-10 00:00:00,95.68,95.9,93.63,94.15,21624200,amzn
2015-08-07 00:00:00,95.38,95.4,93.61,94.3,23199100,amzn
2015-08-06 00:00:00,97.18,98.74,94.42,95.12,42271300,amzn
2015-08-05 00:00:00,95.25,97.09,95.18,96.44,29813200,amzn
2015-08-04 00:00:00,93.79,94.73,93.33,94.06,20136000,amzn
2015-08-03 00:00:00,93.53,95.08,92.8,94.14,29343100,amzn
2015-07-31 00:00:00,94.95,96.33,93.95,94.01,46509000,amzn
2015-07-30 00:00:00,94.91,95.81,91.8,95.21,86211300,amzn
2015-07-29 00:00:00,96.32,97.28,94.74,96.99,64648300,amzn
2015-07-28 00:00:00,94.84,95.56,93.31,95.29,35236000,amzn
2015-07-27 00:00:00,96.58,96.61,93.83,94.17,38585400,amzn
2015-07-24 00:00:00,97.35,97.76,95.88,96.95,33444900,amzn
2015-07-23 00:00:00,96.96,97.45,94.81,95.44,29418800,amzn
2015-07-22 00:00:00,96.74,97.58,95.92,97.04,28299500,amzn
2015-07-21 00:00:00,98.95,99.24,97.14,98.39,39453300,amzn
2015-07-20 00:00:00,95.85,98.6,95.36,97.91,54860500,amzn
2015-07-17 00:00:00,92.55,95.39,92.54,94.97,54001600,amzn
2015-07-16 00:00:00,90.28,90.86,89.77,90.85,21804100,amzn
2015-07-15 00:00:00,90.0,90.99,89.42,89.76,30886600,amzn
2015-07-14 00:00:00,90.46,90.8,89.65,89.68,26627800,amzn
2015-07-13 00:00:00,88.66,90.22,88.42,90.1,29976700,amzn
2015-07-10 00:00:00,87.35,88.22,86.77,87.95,23245900,amzn
2015-07-09 00:00:00,86.73,87.6,85.65,85.88,23307400,amzn
2015-07-08 00:00:00,86.29,86.75,85.45,85.65,24399300,amzn
2015-07-07 00:00:00,87.8,87.85,85.23,87.22,33059900,amzn
2015-07-06 00:00:00,86.49,88.19,86.39,87.55,24635900,amzn
2015-07-02 00:00:00,87.4,87.44,86.34,87.29,16908800,amzn
2015-07-01 00:00:00,86.77,87.95,86.49,86.91,25260000,amzn
2015-06-30 00:00:00,86.6,86.7,85.57,85.77,23016500,amzn
2015-06-29 00:00:00,86.61,87.5,85.73,85.8,35957900,amzn
2015-06-26 00:00:00,88.12,88.34,86.83,88.01,38214600,amzn
2015-06-25 00:00:00,89.26,89.4,87.84,87.98,27302000,amzn
2015-06-24 00:00:00,87.66,89.25,87.45,88.86,41370200,amzn
2015-06-23 00:00:00,84.96,87.97,84.76,87.88,50667900,amzn
2015-06-22 00:00:00,83.41,84.97,83.31,84.74,29383100,amzn
2015-06-19 00:00:00,82.83,82.98,82.12,82.51,23353200,amzn
2015-06-18 00:00:00,81.64,83.19,81.57,82.91,26782600,amzn
2015-06-17 00:00:00,81.76,82.22,81.34,81.79,18350300,amzn
2015-06-16 00:00:00,80.82,81.51,80.45,81.06,13693700,amzn
2015-06-15 00:00:00,80.55,80.93,80.07,80.71,18805100,amzn
2015-06-12 00:00:00,81.37,82.09,81.2,81.53,11417900,amzn
2015-06-11 00:00:00,82.31,82.9,81.36,81.83,18656800,amzn
2015-06-10 00:00:00,80.83,82.6,80.81,82.16,21531200,amzn
2015-06-09 00:00:00,80.6,81.19,79.32,80.67,16497500,amzn
2015-06-08 00:00:00,81.82,82.0,80.13,80.67,16915500,amzn
2015-06-05 00:00:00,81.87,82.46,81.51,82.14,16143100,amzn
2015-06-04 00:00:00,82.14,82.95,81.51,82.05,20863900,amzn
2015-06-03 00:00:00,81.35,82.53,81.25,82.44,31775000,amzn
2015-06-02 00:00:00,79.76,81.35,79.56,80.44,18923300,amzn
2015-06-01 00:00:00,79.3,80.38,78.66,80.29,18119000,amzn
2015-05-29 00:00:00,79.95,80.07,78.88,79.19,16134600,amzn
2015-05-28 00:00:00,80.25,81.07,80.0,80.15,11982000,amzn
2015-05-27 00:00:00,79.6,80.66,79.43,80.55,14160900,amzn
2015-05-26 00:00:00,80.43,80.6,79.08,79.33,16321300,amzn
2015-05-22 00:00:00,80.35,81.31,80.25,80.54,19567900,amzn
2015-05-21 00:00:00,80.19,80.92,80.08,80.48,13402700,amzn
2015-05-20 00:00:00,80.47,81.1,79.46,80.55,23056900,amzn
2015-05-19 00:00:00,81.25,81.69,80.55,80.63,17955400,amzn
2015-05-18 00:00:00,80.33,81.38,80.23,80.88,21613700,amzn
2015-05-15 00:00:00,81.41,81.52,80.18,80.42,27069900,amzn
2015-05-14 00:00:00,78.94,81.85,78.67,81.37,49438000,amzn
2015-05-13 00:00:00,77.72,78.53,77.65,78.44,21512300,amzn
2015-05-12 00:00:00,77.87,77.89,76.79,77.46,21285300,amzn
2015-05-11 00:00:00,78.48,79.03,77.93,78.01,18874100,amzn
2015-05-08 00:00:00,79.1,79.23,78.03,78.51,19943600,amzn
2015-05-07 00:00:00,78.0,78.94,77.56,78.43,19749400,amzn
2015-05-06 00:00:00,77.97,78.81,77.05,78.1,28663000,amzn
2015-05-05 00:00:00,78.55,78.8,77.22,77.56,22311300,amzn
2015-05-04 00:00:00,79.33,79.69,78.63,78.81,14692000,amzn
2015-05-01 00:00:00,79.24,79.76,78.11,78.99,24136400,amzn
2015-04-30 00:00:00,80.01,80.96,78.32,78.77,28999000,amzn
2015-04-29 00:00:00,80.01,81.39,79.52,80.47,26430300,amzn
2015-04-28 00:00:00,81.83,81.9,80.23,80.68,23775300,amzn
2015-04-27 00:00:00,81.87,82.93,81.63,81.91,25446000,amzn
2015-04-24 00:00:00,82.77,82.94,81.48,81.53,29660400,amzn
2015-04-23 00:00:00,84.1,85.59,82.41,82.41,73728100,amzn
2015-04-22 00:00:00,84.32,84.74,83.65,84.63,45548000,amzn
2015-04-21 00:00:00,84.0,84.49,83.54,83.62,27171900,amzn
2015-04-20 00:00:00,81.54,83.15,81.24,83.09,28796800,amzn
2015-04-17 00:00:00,81.48,82.11,80.37,80.78,24215000,amzn
2015-04-16 00:00:00,82.47,83.07,82.15,82.31,13769700,amzn
2015-04-15 00:00:00,83.55,83.66,82.27,82.71,22390900,amzn
2015-04-14 00:00:00,83.17,83.69,82.44,83.52,19634200,amzn
2015-04-13 00:00:00,81.93,83.94,81.92,83.01,26883100,amzn
2015-04-10 00:00:00,82.21,82.61,81.91,82.04,12529700,amzn
2015-04-09 00:00:00,82.5,82.8,81.71,82.17,15927300,amzn
2015-04-08 00:00:00,82.63,83.1,81.84,82.28,18966700,amzn
2015-04-07 00:00:00,82.65,83.42,82.22,82.32,17467000,amzn
2015-04-06 00:00:00,80.8,82.81,80.8,82.44,19062900,amzn
2015-04-02 00:00:00,82.25,82.56,81.44,81.56,19664100,amzn
2015-04-01 00:00:00,82.5,82.72,80.87,81.67,22058200,amzn
2015-03-31 00:00:00,82.9,83.5,82.21,82.22,19734300,amzn
2015-03-30 00:00:00,83.81,84.34,82.41,83.2,24527700,amzn
2015-03-27 00:00:00,83.38,83.95,82.88,83.3,18372600,amzn
2015-03-26 00:00:00,82.72,83.77,82.14,83.01,32794800,amzn
2015-03-25 00:00:00,85.5,85.52,82.92,82.92,37436100,amzn
2015-03-24 00:00:00,84.71,86.07,84.52,85.31,32576500,amzn
2015-03-23 00:00:00,83.92,84.96,83.3,84.43,27357300,amzn
2015-03-20 00:00:00,83.39,84.6,83.07,83.8,44466300,amzn
2015-03-19 00:00:00,81.12,83.0,81.0,82.75,42099500,amzn
2015-03-18 00:00:00,79.25,81.24,79.17,80.91,36912400,amzn
2015-03-17 00:00:00,78.36,79.78,78.34,79.36,22170000,amzn
2015-03-16 00:00:00,77.96,78.12,77.36,78.07,19305400,amzn
2015-03-13 00:00:00,78.6,79.38,77.68,78.05,18557300,amzn
2015-03-12 00:00:00,78.1,79.05,77.91,78.93,16093300,amzn
2015-03-11 00:00:00,77.8,78.43,77.26,77.57,20215700,amzn
2015-03-10 00:00:00,78.5,79.26,77.55,77.55,23067100,amzn
2015-03-09 00:00:00,79.68,79.91,78.63,79.44,18925100,amzn
2015-03-06 00:00:00,80.9,81.33,79.83,80.01,24488600,amzn
2015-03-05 00:00:00,81.23,81.99,81.05,81.21,27825700,amzn
2015-03-04 00:00:00,79.3,81.15,78.85,80.9,28126700,amzn
2015-03-03 00:00:00,79.61,79.7,78.52,79.6,18635000,amzn
2015-03-02 00:00:00,79.0,79.86,78.52,79.75,21662500,amzn
2015-02-27 00:00:00,80.68,81.23,78.62,78.97,30739200,amzn
2015-02-26 00:00:00,79.88,81.37,79.72,80.41,31111900,amzn
2015-02-25 00:00:00,78.5,80.2,78.5,79.56,25593800,amzn
2015-02-24 00:00:00,78.5,79.48,78.1,78.45,18897100,amzn
2015-02-23 00:00:00,79.96,80.19,78.38,78.84,24139100,amzn
2015-02-20 00:00:00,79.55,80.34,79.2,79.9,36931700,amzn
2015-02-19 00:00:00,76.99,79.84,76.95,79.42,45851200,amzn
2015-02-18 00:00:00,75.94,76.9,75.45,76.71,22426400,amzn
2015-02-17 00:00:00,75.3,76.91,75.08,75.6,25254400,amzn
2015-02-13 00:00:00,76.46,76.48,75.5,75.74,18621900,amzn
2015-02-12 00:00:00,76.86,76.87,75.89,76.23,17235000,amzn
2015-02-11 00:00:00,75.09,76.75,75.03,76.51,20877400,amzn
2015-02-10 00:00:00,74.85,75.34,74.5,75.19,15811300,amzn
2015-02-09 00:00:00,74.05,74.83,73.45,74.44,16194300,amzn
2015-02-06 00:00:00,75.68,75.7,74.25,74.47,21211000,amzn
2015-02-05 00:00:00,75.71,75.98,75.21,75.61,15062600,amzn
2015-02-04 00:00:00,75.09,76.35,75.01,75.63,20277400,amzn
2015-02-03 00:00:00,75.19,75.58,73.86,75.4,26957700,amzn
2015-02-02 00:00:00,76.11,76.14,73.75,74.99,41955300,amzn
2015-01-30 00:00:00,78.0,78.16,75.75,75.91,42649500,amzn
2015-01-29 00:00:00,76.85,78.02,74.21,78.0,61293500,amzn
2015-01-28 00:00:00,76.9,77.64,76.0,76.24,53306400,amzn
2015-01-27 00:00:00,76.71,76.88,75.63,75.78,20110000,amzn
2015-01-26 00:00:00,77.98,78.47,77.29,77.5,19260800,amzn
2015-01-23 00:00:00,77.65,78.19,77.04,77.83,16746500,amzn
2015-01-22 00:00:00,77.17,77.75,76.68,77.65,19519500,amzn
2015-01-21 00:00:00,76.16,77.3,75.85,76.74,25096700,amzn
2015-01-20 00:00:00,75.72,76.31,74.82,76.24,22821600,amzn
2015-01-16 00:00:00,74.04,75.32,73.84,75.18,21791500,amzn
2015-01-15 00:00:00,76.4,76.57,73.54,74.05,34134000,amzn
2015-01-14 00:00:00,76.42,77.2,76.03,76.28,25918600,amzn
2015-01-13 00:00:00,77.23,78.08,75.85,76.45,25179600,amzn
2015-01-12 00:00:00,77.84,78.0,76.21,76.72,19190200,amzn
2015-01-09 00:00:00,78.2,78.62,77.2,77.74,21157000,amzn
2015-01-08 00:00:00,76.74,78.23,76.08,78.18,23961000,amzn
2015-01-07 00:00:00,76.76,77.36,75.82,76.15,22045300,amzn
2015-01-06 00:00:00,77.23,77.59,75.36,76.15,27399300,amzn
2015-01-05 00:00:00,77.98,79.25,76.86,77.19,26452200,amzn
2015-01-02 00:00:00,78.58,78.93,77.7,78.45,18177500,amzn
2014-12-31 00:00:00,79.54,79.8,77.86,78.02,19935400,amzn
2014-12-30 00:00:00,79.85,80.59,79.1,79.22,14370800,amzn
2014-12-29 00:00:00,80.49,80.96,79.71,80.02,14134700,amzn
2014-12-26 00:00:00,81.02,81.28,80.51,80.78,10647400,amzn
2014-12-24 00:00:00,81.03,81.43,80.75,80.77,7685500,amzn
2014-12-23 00:00:00,82.02,82.17,80.4,80.61,19865800,amzn
2014-12-22 00:00:00,80.08,81.89,80.0,81.45,31395800,amzn
2014-12-19 00:00:00,78.75,80.0,78.33,79.88,43335000,amzn
2014-12-18 00:00:00,76.89,78.4,76.51,78.4,34222100,amzn
2014-12-17 00:00:00,75.01,76.41,74.9,76.11,29203900,amzn
2014-12-16 00:00:00,76.19,77.39,74.59,74.69,31554600,amzn
2014-12-15 00:00:00,78.46,78.58,76.56,76.99,29396500,amzn
2014-12-12 00:00:00,77.16,78.88,77.02,77.83,28091600,amzn
2014-12-11 00:00:00,76.52,78.52,76.48,77.73,33462100,amzn
2014-12-10 00:00:00,76.65,77.55,76.07,76.18,32210500,amzn
2014-12-09 00:00:00,75.2,76.93,74.78,76.84,25358600,amzn
2014-12-08 00:00:00,76.18,77.25,75.4,76.52,25733900,amzn
2014-12-05 00:00:00,75.8,76.76,75.36,76.36,24306400,amzn
2014-12-04 00:00:00,74.83,75.55,74.66,75.24,14362800,amzn
2014-12-03 00:00:00,75.38,75.73,74.4,74.88,16689900,amzn
2014-12-02 00:00:00,75.33,75.91,75.04,75.46,16773900,amzn
2014-12-01 00:00:00,77.26,77.31,74.8,75.1,31789900,amzn
2014-11-28 00:00:00,77.67,78.27,77.23,77.7,15992000,amzn
2014-11-26 00:00:00,75.53,77.78,75.51,77.62,32695300,amzn
2014-11-25 00:00:00,74.21,75.74,74.13,75.63,32250200,amzn
2014-11-24 00:00:00,73.54,74.35,73.35,74.01,22103800,amzn
2014-11-21 00:00:00,74.5,74.5,73.5,73.75,23060400,amzn
2014-11-20 00:00:00,72.8,73.99,72.51,73.6,19154900,amzn
2014-11-19 00:00:00,74.01,74.54,73.11,73.33,25441200,amzn
2014-11-18 00:00:00,74.45,74.8,73.9,74.34,20690500,amzn
2014-11-17 00:00:00,74.88,75.66,73.88,74.24,28701200,amzn
2014-11-14 00:00:00,74.27,74.93,74.04,74.88,19476900,amzn
2014-11-13 00:00:00,74.74,75.24,73.64,74.25,26448500,amzn
2014-11-12 00:00:00,74.28,75.14,73.54,74.72,26536600,amzn
2014-11-11 00:00:00,74.95,74.98,74.03,74.61,18715700,amzn
2014-11-10 00:00:00,75.36,75.48,74.61,75.0,21575100,amzn
2014-11-07 00:00:00,75.39,75.86,75.02,75.6,20774000,amzn
2014-11-06 00:00:00,74.89,75.6,74.31,75.26,21383000,amzn
2014-11-05 00:00:00,76.51,76.8,74.42,74.83,35913000,amzn
2014-11-04 00:00:00,74.23,75.77,73.65,75.76,39326000,amzn
2014-11-03 00:00:00,75.47,75.52,73.7,73.88,40727000,amzn
2014-10-31 00:00:00,74.93,75.7,74.45,74.99,44544000,amzn
2014-10-30 00:00:00,75.05,75.35,72.9,74.11,83270000,amzn
2014-10-29 00:00:00,75.45,76.88,74.78,75.86,106120000,amzn
2014-10-28 00:00:00,80.18,81.16,79.57,80.77,74212000,amzn
2014-10-27 00:00:00,80.74,80.8,79.76,80.28,30169000,amzn
2014-10-24 00:00:00,80.2,80.82,79.32,80.67,32248000,amzn
2014-10-23 00:00:00,79.38,80.63,79.01,80.04,35056000,amzn
2014-10-22 00:00:00,78.82,79.85,78.01,78.37,41862000,amzn
2014-10-21 00:00:00,77.56,78.74,77.15,78.69,32252000,amzn
2014-10-20 00:00:00,75.6,77.09,75.38,76.95,34701000,amzn
2014-10-17 00:00:00,74.23,76.0,73.75,75.95,76342000,amzn
2014-10-16 00:00:00,70.79,73.35,70.58,72.63,53529000,amzn
2014-10-15 00:00:00,71.69,73.8,70.32,73.21,61528000,amzn
2014-10-14 00:00:00,74.0,74.18,72.05,73.59,50299000,amzn
2014-10-13 00:00:00,73.23,74.78,72.52,72.99,43938000,amzn
2014-10-10 00:00:00,75.59,76.5,72.76,72.91,52146000,amzn
2014-10-09 00:00:00,77.28,77.76,75.85,75.91,32487000,amzn
2014-10-08 00:00:00,76.18,77.71,75.1,77.52,32976000,amzn
2014-10-07 00:00:00,77.05,77.95,76.24,76.29,25317000,amzn
2014-10-06 00:00:00,77.19,77.89,76.85,77.56,25729000,amzn
2014-10-03 00:00:00,77.76,78.06,77.26,77.44,23340000,amzn
2014-10-02 00:00:00,76.57,77.48,75.64,77.08,36488000,amzn
2014-10-01 00:00:00,78.78,78.82,75.9,76.55,55090000,amzn
2014-09-30 00:00:00,79.35,79.71,78.6,79.04,35899000,amzn
2014-09-29 00:00:00,78.12,79.2,77.91,79.0,34031000,amzn
2014-09-26 00:00:00,77.59,78.84,77.33,78.79,28872000,amzn
2014-09-25 00:00:00,78.6,78.94,77.13,77.22,37533000,amzn
2014-09-24 00:00:00,78.1,78.62,77.51,78.54,30680000,amzn
2014-09-23 00:00:00,76.33,78.63,76.04,78.29,36814000,amzn
2014-09-22 00:00:00,77.0,77.53,75.95,76.8,31961000,amzn
2014-09-19 00:00:00,77.4,78.3,76.44,77.91,76671000,amzn
2014-09-18 00:00:00,76.77,77.33,76.52,77.0,23031000,amzn
2014-09-17 00:00:00,75.96,77.25,75.57,76.43,28693000,amzn
2014-09-16 00:00:00,73.52,76.23,73.07,76.08,37742000,amzn
2014-09-15 00:00:00,77.15,77.25,73.43,74.58,49679000,amzn
2014-09-12 00:00:00,78.02,78.3,77.1,77.48,26676800,amzn
2014-09-11 00:00:00,77.13,78.36,77.05,77.92,32219000,amzn
2014-09-10 00:00:00,76.52,77.95,76.51,77.43,29909000,amzn
2014-09-09 00:00:00,77.59,78.17,76.2,76.67,28882000,amzn
2014-09-08 00:00:00,77.26,78.17,77.01,77.89,28183000,amzn
2014-09-05 00:00:00,76.1,77.38,75.6,77.26,29476000,amzn
2014-09-04 00:00:00,75.89,76.93,75.53,75.95,26676000,amzn
2014-09-03 00:00:00,77.14,77.48,75.6,75.83,32389000,amzn
2014-09-02 00:00:00,75.01,76.7,74.82,76.68,34979000,amzn
2014-08-29 00:00:00,74.3,74.82,74.01,74.82,26241000,amzn
2014-08-28 00:00:00,74.0,74.43,73.73,73.86,21947000,amzn
2014-08-27 00:00:00,75.27,75.49,74.46,74.63,36323000,amzn
2014-08-26 00:00:00,75.0,75.99,74.73,75.96,23993000,amzn
2014-08-25 00:00:00,74.94,75.28,74.79,75.02,19734000,amzn
2014-08-22 00:00:00,74.34,74.73,73.57,74.57,20897000,amzn
2014-08-21 00:00:00,74.92,75.19,74.41,74.57,20102000,amzn
2014-08-20 00:00:00,74.97,75.18,74.62,74.81,22917000,amzn
2014-08-19 00:00:00,74.81,75.58,74.51,75.29,26679000,amzn
2014-08-18 00:00:00,74.0,74.72,73.96,74.59,23974000,amzn
2014-08-15 00:00:00,74.32,74.65,73.0,73.63,38846600,amzn
2014-08-14 00:00:00,73.97,74.38,73.69,74.3,22207000,amzn
2014-08-13 00:00:00,73.12,74.25,73.05,73.77,29266000,amzn
2014-08-12 00:00:00,73.09,73.33,72.22,72.83,27419000,amzn
2014-08-11 00:00:00,73.46,73.91,73.06,73.44,24591000,amzn
2014-08-08 00:00:00,73.4,73.43,72.56,73.06,27202000,amzn
2014-08-07 00:00:00,73.0,74.0,72.7,73.17,38141000,amzn
2014-08-06 00:00:00,72.02,73.72,71.79,72.47,30986000,amzn
2014-08-05 00:00:00,73.2,73.59,72.18,72.69,34986000,amzn
2014-08-04 00:00:00,72.36,73.88,72.36,73.51,30777000,amzn
2014-08-01 00:00:00,72.22,73.22,71.55,72.36,43535000,amzn
2014-07-31 00:00:00,74.0,74.17,72.44,72.65,43992000,amzn
2014-07-30 00:00:00,74.21,75.19,74.13,74.68,36853000,amzn
2014-07-29 00:00:00,74.72,74.92,73.42,73.71,41324000,amzn
2014-07-28 00:00:00,75.17,75.5,73.85,74.92,41725000,amzn
2014-07-25 00:00:00,74.99,75.67,74.66,75.19,45917000,amzn
2014-07-24 00:00:00,75.96,76.74,74.51,74.98,124168000,amzn
2014-07-23 00:00:00,69.74,71.33,69.61,71.29,78435000,amzn
2014-07-22 00:00:00,69.76,69.77,68.61,69.27,40398000,amzn
2014-07-21 00:00:00,68.81,69.96,68.5,69.4,49539000,amzn
2014-07-18 00:00:00,66.8,68.46,66.16,68.42,42456000,amzn
2014-07-17 00:00:00,67.03,67.85,66.04,66.41,38188000,amzn
2014-07-16 00:00:00,67.54,67.94,67.07,67.66,29541600,amzn
2014-07-15 00:00:00,67.96,68.09,66.26,67.17,44213200,amzn
2014-07-14 00:00:00,67.13,68.17,66.9,67.9,38537000,amzn
2014-07-11 00:00:00,65.28,66.59,64.79,66.34,39212000,amzn
2014-07-10 00:00:00,63.31,65.34,63.05,64.87,44422000,amzn
2014-07-09 00:00:00,63.41,65.12,63.15,64.97,51432000,amzn
2014-07-08 00:00:00,65.06,65.56,62.21,62.76,68926000,amzn
2014-07-07 00:00:00,66.3,66.57,65.12,65.29,28745000,amzn
2014-07-03 00:00:00,66.86,67.0,65.76,66.29,25203200,amzn
2014-07-02 00:00:00,68.04,68.3,65.79,66.45,41895000,amzn
2014-07-01 00:00:00,67.58,68.44,67.39,68.06,33243000,amzn
2014-06-30 00:00:00,67.46,67.92,67.13,67.29,27102800,amzn
2014-06-27 00:00:00,67.31,67.7,66.84,67.6,46461000,amzn
2014-06-26 00:00:00,68.0,68.0,66.9,67.13,47714000,amzn
2014-06-25 00:00:00,65.58,67.48,65.57,67.44,44308000,amzn
2014-06-24 00:00:00,65.36,67.17,65.27,65.72,57335000,amzn
2014-06-23 00:00:00,64.32,65.66,64.22,65.37,34560000,amzn
2014-06-20 00:00:00,64.46,64.81,63.35,64.5,46466000,amzn
2014-06-19 00:00:00,65.46,65.58,64.21,64.34,34245000,amzn
2014-06-18 00:00:00,64.49,65.75,64.05,65.6,35570000,amzn
2014-06-17 00:00:00,64.1,64.88,63.93,64.4,27715000,amzn
2014-06-16 00:00:00,64.16,64.88,63.75,64.19,31046000,amzn
2014-06-13 00:00:00,64.7,64.97,63.83,64.5,29419000,amzn
2014-06-12 00:00:00,65.85,66.47,64.06,64.29,55730000,amzn
2014-06-11 00:00:00,65.32,65.8,64.9,65.78,44242000,amzn
2014-06-10 00:00:00,63.53,65.82,63.5,65.77,69338000,amzn
2014-06-09 00:00:00,62.4,63.34,61.79,62.88,37617000,amzn
2014-06-06 00:00:00,63.37,63.48,62.15,62.5,42442000,amzn
2014-06-05 00:00:00,63.66,64.36,62.82,63.19,47352000,amzn
2014-06-04 00:00:00,62.45,63.59,62.07,63.34,36514000,amzn
2014-06-03 00:00:00,62.62,63.42,62.32,62.87,32217000,amzn
2014-06-02 00:00:00,63.23,63.59,62.05,63.08,35996000,amzn
2014-05-30 00:00:00,63.95,64.17,62.56,63.3,45253500,amzn
2014-05-29 00:00:00,63.84,64.3,63.51,63.83,42700000,amzn
2014-05-28 00:00:00,63.39,64.14,62.62,63.51,47795000,amzn
2014-05-27 00:00:00,61.62,63.51,61.57,63.48,55682000,amzn
2014-05-23 00:00:00,60.41,61.45,60.15,61.35,38294000,amzn
2014-05-22 00:00:00,60.94,61.48,60.4,60.52,54200000,amzn
2014-05-21 00:00:00,58.56,60.5,58.25,60.49,58992000,amzn
2014-05-20 00:00:00,59.5,60.19,58.18,58.56,53931000,amzn
2014-05-19 00:00:00,57.89,59.56,57.57,59.21,43034000,amzn
2014-05-16 00:00:00,58.31,58.45,57.31,58.02,47933000,amzn
2014-05-15 00:00:00,59.26,59.38,57.52,57.92,56814000,amzn
2014-05-14 00:00:00,59.53,60.45,58.95,59.23,47429000,amzn
2014-05-13 00:00:00,59.66,60.89,59.51,59.83,48525000,amzn
2014-05-12 00:00:00,57.98,59.9,57.98,59.83,48575000,amzn
2014-05-09 00:00:00,56.85,57.65,56.38,57.24,52584000,amzn
2014-05-08 00:00:00,57.23,58.82,56.5,56.76,61251000,amzn
2014-05-07 00:00:00,58.77,59.3,56.26,57.39,78587000,amzn
2014-05-06 00:00:00,60.98,61.15,58.49,58.53,55901000,amzn
2014-05-05 00:00:00,59.67,61.35,59.18,61.22,46057000,amzn
2014-05-02 00:00:00,61.3,61.89,60.18,60.46,54189000,amzn
2014-05-01 00:00:00,60.43,62.28,60.21,61.15,82429000,amzn
2014-04-30 00:00:00,57.58,59.85,57.16,59.78,76093000,amzn
2014-04-29 00:00:00,56.09,58.28,55.84,58.15,75557000,amzn
2014-04-28 00:00:00,58.05,58.31,54.66,56.14,107758000,amzn
2014-04-25 00:00:00,59.97,60.01,57.57,57.71,92502000,amzn
2014-04-24 00:00:00,63.6,63.65,59.77,60.87,138769000,amzn
2014-04-23 00:00:00,63.45,63.48,61.26,61.36,95908700,amzn
2014-04-22 00:00:00,62.65,63.44,62.22,63.03,60631000,amzn
2014-04-21 00:00:00,59.46,61.24,59.15,61.24,60364000,amzn
2014-04-17 00:00:00,59.3,60.58,58.72,58.94,88040000,amzn
2014-04-16 00:00:00,59.79,60.19,57.74,59.72,78774000,amzn
2014-04-15 00:00:00,59.29,59.68,55.88,59.09,108623000,amzn
2014-04-14 00:00:00,60.09,60.45,57.78,58.89,72325000,amzn
2014-04-11 00:00:00,57.6,60.31,57.31,58.53,91452000,amzn
2014-04-10 00:00:00,63.08,63.18,58.68,59.16,114988000,amzn
2014-04-09 00:00:00,59.63,62.46,59.19,62.41,100215000,amzn
2014-04-08 00:00:00,57.68,58.71,57.17,58.19,78836000,amzn
2014-04-07 00:00:00,55.9,58.0,55.44,56.95,108488000,amzn
2014-04-04 00:00:00,59.94,60.2,56.32,56.75,125214400,amzn
2014-04-03 00:00:00,62.55,63.17,59.13,59.49,83859000,amzn
2014-04-02 00:00:00,63.21,63.91,62.21,62.72,66277000,amzn
2014-04-01 00:00:00,60.46,62.66,60.24,62.62,59291000,amzn
2014-03-31 00:00:00,60.78,61.52,59.87,60.24,53011000,amzn
2014-03-28 00:00:00,61.34,61.95,59.34,60.01,67052000,amzn
2014-03-27 00:00:00,60.51,61.9,57.98,60.97,112650000,amzn
2014-03-26 00:00:00,64.74,64.95,60.37,60.39,97503900,amzn
2014-03-25 00:00:00,64.89,66.19,63.78,64.89,68786000,amzn
2014-03-24 00:00:00,67.19,67.36,63.36,64.1,85696000,amzn
2014-03-21 00:00:00,67.53,67.92,66.18,67.24,59999900,amzn
2014-03-20 00:00:00,68.01,68.23,66.82,66.97,44439000,amzn
2014-03-19 00:00:00,69.17,69.29,67.47,68.24,43981000,amzn
2014-03-18 00:00:00,68.76,69.6,68.3,69.19,40827000,amzn
2014-03-17 00:00:00,68.18,68.95,66.62,68.74,52197000,amzn
2014-03-14 00:00:00,68.49,69.43,67.46,67.72,48227000,amzn
2014-03-13 00:00:00,71.29,71.35,68.15,68.83,57091000,amzn
2014-03-12 00:00:00,69.86,71.35,69.0,70.88,46340500,amzn
2014-03-11 00:00:00,72.5,72.59,69.96,70.1,59408300,amzn
2014-03-10 00:00:00,70.77,72.15,70.51,72.03,59871600,amzn
2014-03-07 00:00:00,71.08,71.18,69.47,69.8,38927000,amzn
2014-03-06 00:00:00,71.88,71.89,70.25,70.84,46026500,amzn
2014-03-05 00:00:00,69.69,71.97,69.62,71.57,74567700,amzn
2014-03-04 00:00:00,68.66,68.9,67.62,68.8,42013500,amzn
2014-03-03 00:00:00,66.96,68.05,66.51,67.41,56824100,amzn
2014-02-28 00:00:00,69.47,69.88,67.38,68.46,66783700,amzn
2014-02-27 00:00:00,69.34,70.01,68.87,68.94,41653700,amzn
2014-02-26 00:00:00,70.19,71.22,68.85,69.26,55322700,amzn
2014-02-25 00:00:00,70.95,71.0,69.45,69.85,52077000,amzn
2014-02-24 00:00:00,68.74,71.44,68.54,70.78,76620300,amzn
2014-02-21 00:00:00,69.69,69.96,68.45,68.59,70932400,amzn
2014-02-20 00:00:00,67.73,70.11,65.73,69.63,130928900,amzn
2014-02-19 00:00:00,67.05,69.08,67.0,68.06,62087100,amzn
2014-02-18 00:00:00,66.94,67.54,66.07,67.3,43809900,amzn
